flight_id,origin_city_id,destination_city_id,departure_time,arrival_time,airline_id,status
1293158,925,5330,11/10/2016 08:45:00 AM,12/10/2016 07:45:00 AM,3,New
1293159,925,5330,11/10/2016 10:30:00 AM,12/10/2016 09:25:00 AM,2,New
1293160,925,5330,11/10/2016 23:00:00 PM,12/10/2016 19:45:00 PM,2,New
1293177,925,824,11/10/2016 07:30:00 AM,11/10/2016 15:00:00 PM,48,New
1293178,925,824,11/10/2016 11:30:00 AM,11/10/2016 19:00:00 PM,48,New
1293179,925,824,11/10/2016 15:30:00 PM,11/10/2016 23:00:00 PM,48,New
1293180,925,824,11/10/2016 07:00:00 AM,11/10/2016 13:55:00 PM,48,New
1293181,925,824,11/10/2016 09:00:00 AM,11/10/2016 15:45:00 PM,48,New
1293182,925,824,11/10/2016 11:00:00 AM,11/10/2016 17:55:00 PM,48,New
1293225,925,824,11/10/2016 19:15:00 PM,12/10/2016 01:35:00 AM,2,New
1293219,925,824,11/10/2016 09:15:00 AM,11/10/2016 16:10:00 PM,2,New
1293220,925,824,11/10/2016 11:15:00 AM,11/10/2016 18:10:00 PM,2,New
1293221,925,824,11/10/2016 13:15:00 PM,11/10/2016 20:10:00 PM,2,New
1293222,925,824,11/10/2016 15:15:00 PM,11/10/2016 22:10:00 PM,2,New
1293223,925,824,11/10/2016 17:15:00 PM,12/10/2016 00:00:00 AM,2,New
1293224,925,824,11/10/2016 23:30:00 PM,12/10/2016 06:35:00 AM,2,New
1293213,925,824,11/10/2016 15:00:00 PM,11/10/2016 21:30:00 PM,3,New
1293214,925,824,11/10/2016 19:00:00 PM,12/10/2016 01:30:00 AM,3,New
1293215,925,824,11/10/2016 19:45:00 PM,12/10/2016 01:30:00 AM,3,New
1293216,925,824,11/10/2016 03:15:00 AM,11/10/2016 10:45:00 AM,2,New
1293217,925,824,11/10/2016 19:00:00 PM,12/10/2016 01:35:00 AM,2,New
1293218,925,824,11/10/2016 07:15:00 AM,11/10/2016 14:10:00 PM,2,New
1293207,925,824,11/10/2016 13:00:00 PM,11/10/2016 20:10:00 PM,2,New
1293208,925,824,11/10/2016 15:00:00 PM,11/10/2016 22:10:00 PM,2,New
1293209,925,824,11/10/2016 17:00:00 PM,12/10/2016 00:00:00 AM,2,New
1293210,925,824,11/10/2016 23:15:00 PM,12/10/2016 06:35:00 AM,2,New
1293211,925,824,11/10/2016 08:45:00 AM,11/10/2016 15:32:00 PM,51,New
1293212,925,824,11/10/2016 07:30:00 AM,11/10/2016 14:00:00 PM,3,New
1293201,925,824,11/10/2016 12:40:00 PM,11/10/2016 20:40:00 PM,2,New
1293202,925,824,11/10/2016 15:40:00 PM,12/10/2016 00:00:00 AM,2,New
1293203,925,824,11/10/2016 19:30:00 PM,12/10/2016 05:10:00 AM,2,New
1293204,925,824,11/10/2016 07:00:00 AM,11/10/2016 14:10:00 PM,2,New
1293205,925,824,11/10/2016 09:00:00 AM,11/10/2016 16:10:00 PM,2,New
1293206,925,824,11/10/2016 11:00:00 AM,11/10/2016 18:10:00 PM,2,New
1293195,925,824,11/10/2016 07:30:00 AM,11/10/2016 14:00:00 PM,11,New
1293196,925,824,11/10/2016 15:00:00 PM,11/10/2016 21:30:00 PM,11,New
1293197,925,824,11/10/2016 19:00:00 PM,12/10/2016 01:30:00 AM,11,New
1293198,925,824,11/10/2016 03:30:00 AM,11/10/2016 14:10:00 PM,2,New
1293199,925,824,11/10/2016 03:55:00 AM,11/10/2016 10:45:00 AM,2,New
1293200,925,824,11/10/2016 08:20:00 AM,11/10/2016 16:10:00 PM,2,New
1293189,925,824,11/10/2016 17:00:00 PM,11/10/2016 23:30:00 PM,23,New
1293190,925,824,11/10/2016 11:00:00 AM,11/10/2016 18:00:00 PM,23,New
1293191,925,824,11/10/2016 07:30:00 AM,11/10/2016 14:00:00 PM,10,New
1293192,925,824,11/10/2016 09:40:00 AM,12/10/2016 08:00:00 AM,10,New
1293193,925,824,11/10/2016 15:00:00 PM,11/10/2016 21:30:00 PM,10,New
1293194,925,824,11/10/2016 19:00:00 PM,12/10/2016 01:30:00 AM,10,New
1293183,925,824,11/10/2016 13:00:00 PM,11/10/2016 19:45:00 PM,48,New
1293184,925,824,11/10/2016 15:00:00 PM,11/10/2016 21:55:00 PM,48,New
1293185,925,824,11/10/2016 16:00:00 PM,11/10/2016 22:45:00 PM,48,New
1293186,925,824,11/10/2016 17:00:00 PM,11/10/2016 23:45:00 PM,48,New
1293187,925,824,11/10/2016 19:00:00 PM,12/10/2016 01:55:00 AM,48,New
1293188,925,824,11/10/2016 19:30:00 PM,12/10/2016 01:55:00 AM,48,New
1293422,1046,1587,11/10/2016 23:40:00 PM,12/10/2016 15:50:00 PM,3,New
1293423,1046,1587,11/10/2016 00:50:00 AM,11/10/2016 21:05:00 PM,2,New
1293424,1046,1587,11/10/2016 03:55:00 AM,11/10/2016 23:00:00 PM,2,New
1293425,1046,1587,11/10/2016 13:45:00 PM,12/10/2016 08:45:00 AM,2,New
1293426,1046,1587,11/10/2016 15:00:00 PM,12/10/2016 10:05:00 AM,2,New
1293427,1046,1587,11/10/2016 17:30:00 PM,12/10/2016 11:20:00 AM,2,New
1293428,1046,1587,11/10/2016 23:55:00 PM,12/10/2016 21:05:00 PM,2,New
1293429,1046,1587,11/10/2016 00:25:00 AM,11/10/2016 21:05:00 PM,2,New
1293430,1046,1587,11/10/2016 12:35:00 PM,12/10/2016 08:45:00 AM,2,New
1293431,1046,1587,11/10/2016 23:25:00 PM,12/10/2016 21:05:00 PM,2,New
1293446,1046,3398,11/10/2016 00:25:00 AM,11/10/2016 15:50:00 PM,2,New
1293447,1046,3398,11/10/2016 09:00:00 AM,11/10/2016 20:10:00 PM,2,New
1293448,1046,3398,11/10/2016 12:05:00 PM,12/10/2016 00:10:00 AM,2,New
1293449,1046,3398,11/10/2016 18:05:00 PM,12/10/2016 08:45:00 AM,2,New
1293450,1046,3398,11/10/2016 22:15:00 PM,12/10/2016 09:00:00 AM,2,New
1293451,1046,3398,11/10/2016 00:45:00 AM,11/10/2016 15:50:00 PM,2,New
1293458,1046,3398,11/10/2016 16:15:00 PM,12/10/2016 08:45:00 AM,2,New
1293459,1046,3398,11/10/2016 21:00:00 PM,12/10/2016 10:25:00 AM,2,New
1293452,1046,3398,11/10/2016 11:05:00 AM,12/10/2016 00:10:00 AM,2,New
1293453,1046,3398,11/10/2016 18:30:00 PM,12/10/2016 08:45:00 AM,2,New
1293454,1046,3398,11/10/2016 22:35:00 PM,12/10/2016 09:00:00 AM,2,New
1293455,1046,3398,11/10/2016 16:35:00 PM,12/10/2016 08:45:00 AM,2,New
1293456,1046,3398,11/10/2016 21:05:00 PM,12/10/2016 10:25:00 AM,2,New
1293457,1046,3398,11/10/2016 08:00:00 AM,12/10/2016 07:45:00 AM,2,New
1293604,1587,925,11/10/2016 08:30:00 AM,11/10/2016 18:00:00 PM,7,New
1293605,1587,925,11/10/2016 08:45:00 AM,11/10/2016 21:30:00 PM,2,New
1293606,1587,925,11/10/2016 12:05:00 PM,11/10/2016 22:00:00 PM,2,New
1293607,1587,925,11/10/2016 15:15:00 PM,12/10/2016 05:05:00 AM,2,New
1293608,1587,925,11/10/2016 23:40:00 PM,12/10/2016 10:10:00 AM,2,New
1293609,1587,925,11/10/2016 06:30:00 AM,11/10/2016 16:00:00 PM,10,New
1293610,1587,925,11/10/2016 10:30:00 AM,11/10/2016 20:00:00 PM,10,New
1293611,1587,925,11/10/2016 23:45:00 PM,12/10/2016 13:30:00 PM,2,New
1293612,1587,925,11/10/2016 08:30:00 AM,11/10/2016 19:00:00 PM,23,New
1293613,1587,925,11/10/2016 06:30:00 AM,11/10/2016 16:00:00 PM,3,New
1293614,1587,925,11/10/2016 10:30:00 AM,11/10/2016 20:00:00 PM,3,New
1299401,1587,1192,11/10/2016 06:30:00 AM,12/10/2016 02:20:00 AM,3,New
1299402,1587,1192,11/10/2016 08:00:00 AM,12/10/2016 00:35:00 AM,3,New
1299403,1587,1192,11/10/2016 08:45:00 AM,11/10/2016 23:00:00 PM,2,New
1299404,1587,1192,11/10/2016 12:05:00 PM,12/10/2016 08:40:00 AM,2,New
1299405,1587,1192,11/10/2016 15:15:00 PM,12/10/2016 09:00:00 AM,2,New
1299406,1587,1192,11/10/2016 23:45:00 PM,12/10/2016 16:05:00 PM,2,New
1299407,1587,1192,11/10/2016 06:30:00 AM,12/10/2016 02:20:00 AM,10,New
1299408,1587,1192,11/10/2016 08:00:00 AM,12/10/2016 00:35:00 AM,10,New
1293676,1294,152,11/10/2016 22:45:00 PM,12/10/2016 06:45:00 AM,10,New
1293677,1294,152,11/10/2016 22:30:00 PM,12/10/2016 06:25:00 AM,3,New
1293678,1294,152,11/10/2016 22:45:00 PM,12/10/2016 06:40:00 AM,3,New
1293679,1294,152,11/10/2016 14:34:00 PM,11/10/2016 22:24:00 PM,51,New
1293680,1294,152,11/10/2016 08:50:00 AM,11/10/2016 23:10:00 PM,2,New
1293681,1294,152,11/10/2016 22:55:00 PM,12/10/2016 13:35:00 PM,2,New
1327990,1294,152,11/10/2016 16:30:00 PM,12/10/2016 01:30:00 AM,51,New
1293161,925,3398,11/10/2016 19:30:00 PM,12/10/2016 11:45:00 AM,3,New
1293162,925,3398,11/10/2016 19:30:00 PM,12/10/2016 11:45:00 AM,29,New
1293163,925,3398,11/10/2016 19:30:00 PM,12/10/2016 11:45:00 AM,10,New
1293164,925,3398,11/10/2016 01:00:00 AM,11/10/2016 22:10:00 PM,2,New
1293165,925,3398,11/10/2016 07:00:00 AM,12/10/2016 00:10:00 AM,2,New
1293166,925,3398,11/10/2016 12:30:00 PM,12/10/2016 08:15:00 AM,2,New
1293173,925,3398,11/10/2016 00:15:00 AM,11/10/2016 22:10:00 PM,2,New
1293174,925,3398,11/10/2016 09:30:00 AM,12/10/2016 09:15:00 AM,2,New
1293175,925,3398,11/10/2016 15:00:00 PM,12/10/2016 10:50:00 AM,2,New
1293176,925,3398,11/10/2016 21:15:00 PM,12/10/2016 21:05:00 PM,2,New
1293167,925,3398,11/10/2016 14:00:00 PM,12/10/2016 09:15:00 AM,2,New
1293168,925,3398,11/10/2016 16:50:00 PM,12/10/2016 10:50:00 AM,2,New
1293169,925,3398,11/10/2016 20:45:00 PM,12/10/2016 11:00:00 AM,2,New
1293170,925,3398,11/10/2016 11:15:00 AM,12/10/2016 09:15:00 AM,2,New
1293171,925,3398,11/10/2016 21:45:00 PM,12/10/2016 22:45:00 PM,2,New
1293172,925,3398,11/10/2016 00:40:00 AM,11/10/2016 22:10:00 PM,2,New
1293226,925,152,11/10/2016 14:30:00 PM,13/10/2016 08:45:00 AM,12,New
1293227,925,152,11/10/2016 08:00:00 AM,12/10/2016 06:45:00 AM,10,New
1293228,925,152,11/10/2016 11:00:00 AM,12/10/2016 06:45:00 AM,10,New
1293229,925,152,11/10/2016 07:30:00 AM,11/10/2016 18:55:00 PM,3,New
1293230,925,152,11/10/2016 22:30:00 PM,12/10/2016 14:13:00 PM,2,New
1293231,925,152,11/10/2016 03:15:00 AM,11/10/2016 16:05:00 PM,2,New
1293250,925,152,11/10/2016 08:20:00 AM,11/10/2016 20:10:00 PM,2,New
1293251,925,152,11/10/2016 11:00:00 AM,11/10/2016 23:10:00 PM,23,New
1293252,925,152,11/10/2016 22:00:00 PM,12/10/2016 09:15:00 AM,23,New
1293253,925,152,11/10/2016 08:25:00 AM,12/10/2016 06:45:00 AM,10,New
1293254,925,152,11/10/2016 11:25:00 AM,12/10/2016 06:45:00 AM,10,New
1293255,925,152,11/10/2016 22:15:00 PM,12/10/2016 09:15:00 AM,23,New
1293244,925,152,11/10/2016 21:45:00 PM,12/10/2016 08:15:00 AM,2,New
1293245,925,152,11/10/2016 23:30:00 PM,12/10/2016 10:35:00 AM,2,New
1293246,925,152,11/10/2016 08:45:00 AM,11/10/2016 20:40:00 PM,51,New
1293247,925,152,11/10/2016 20:45:00 PM,12/10/2016 08:20:00 AM,51,New
1293248,925,152,11/10/2016 03:30:00 AM,11/10/2016 16:05:00 PM,2,New
1293249,925,152,11/10/2016 03:55:00 AM,11/10/2016 16:05:00 PM,2,New
1293238,925,152,11/10/2016 23:15:00 PM,12/10/2016 10:35:00 AM,2,New
1293239,925,152,11/10/2016 07:15:00 AM,11/10/2016 18:10:00 PM,2,New
1293240,925,152,11/10/2016 09:15:00 AM,11/10/2016 20:10:00 PM,2,New
1293241,925,152,11/10/2016 11:15:00 AM,11/10/2016 22:10:00 PM,2,New
1293242,925,152,11/10/2016 13:15:00 PM,12/10/2016 00:10:00 AM,2,New
1293243,925,152,11/10/2016 15:15:00 PM,12/10/2016 02:20:00 AM,2,New
1293232,925,152,11/10/2016 07:00:00 AM,11/10/2016 18:10:00 PM,2,New
1293233,925,152,11/10/2016 09:00:00 AM,11/10/2016 20:10:00 PM,2,New
1293234,925,152,11/10/2016 11:00:00 AM,11/10/2016 22:10:00 PM,2,New
1293235,925,152,11/10/2016 13:00:00 PM,12/10/2016 00:10:00 AM,2,New
1293236,925,152,11/10/2016 15:00:00 PM,12/10/2016 02:20:00 AM,2,New
1293237,925,152,11/10/2016 21:30:00 PM,12/10/2016 08:15:00 AM,2,New
1293432,1046,3863,11/10/2016 21:05:00 PM,12/10/2016 19:20:00 PM,2,New
1293433,1046,3863,11/10/2016 00:10:00 AM,11/10/2016 12:45:00 PM,2,New
1293434,1046,3863,11/10/2016 08:40:00 AM,11/10/2016 22:20:00 PM,2,New
1293435,1046,3863,11/10/2016 11:35:00 AM,12/10/2016 00:55:00 AM,2,New
1293436,1046,3863,11/10/2016 16:20:00 PM,12/10/2016 05:40:00 AM,2,New
1293437,1046,3863,11/10/2016 19:30:00 PM,12/10/2016 11:45:00 AM,2,New
1293444,1046,3863,11/10/2016 20:00:00 PM,12/10/2016 11:45:00 AM,2,New
1293445,1046,3863,11/10/2016 23:45:00 PM,12/10/2016 12:45:00 PM,2,New
1293438,1046,3863,11/10/2016 22:35:00 PM,12/10/2016 23:30:00 PM,2,New
1293439,1046,3863,11/10/2016 01:50:00 AM,11/10/2016 16:55:00 PM,2,New
1293440,1046,3863,11/10/2016 07:00:00 AM,11/10/2016 20:55:00 PM,2,New
1293441,1046,3863,11/10/2016 08:15:00 AM,11/10/2016 22:20:00 PM,2,New
1293442,1046,3863,11/10/2016 12:00:00 PM,12/10/2016 00:55:00 AM,2,New
1293443,1046,3863,11/10/2016 16:45:00 PM,12/10/2016 05:40:00 AM,2,New
1293460,1046,824,11/10/2016 05:00:00 AM,11/10/2016 14:30:00 PM,11,New
1293461,1046,824,11/10/2016 22:45:00 PM,12/10/2016 08:00:00 AM,11,New
1293462,1046,824,11/10/2016 22:45:00 PM,12/10/2016 08:30:00 AM,8,New
1293463,1046,824,11/10/2016 12:25:00 PM,11/10/2016 21:55:00 PM,8,New
1293464,1046,824,11/10/2016 00:45:00 AM,11/10/2016 09:25:00 AM,2,New
1293465,1046,824,11/10/2016 01:50:00 AM,11/10/2016 15:00:00 PM,2,New
1353162,1046,824,11/10/2016 15:00:00 PM,12/10/2016 06:35:00 AM,2,New
1293484,1046,824,11/10/2016 17:35:00 PM,12/10/2016 14:45:00 PM,2,New
1293485,1046,824,11/10/2016 23:25:00 PM,12/10/2016 16:10:00 PM,2,New
1293486,1046,824,11/10/2016 11:25:00 AM,11/10/2016 21:30:00 PM,2,New
1293487,1046,824,11/10/2016 15:35:00 PM,12/10/2016 07:55:00 AM,2,New
1293488,1046,824,11/10/2016 19:30:00 PM,12/10/2016 09:25:00 AM,2,New
1293478,1046,824,11/10/2016 05:00:00 AM,11/10/2016 14:30:00 PM,3,New
1293479,1046,824,11/10/2016 22:45:00 PM,12/10/2016 08:00:00 AM,3,New
1293480,1046,824,11/10/2016 00:25:00 AM,11/10/2016 15:00:00 PM,2,New
1293481,1046,824,11/10/2016 05:50:00 AM,11/10/2016 19:40:00 PM,2,New
1293482,1046,824,11/10/2016 13:15:00 PM,12/10/2016 00:45:00 AM,2,New
1293483,1046,824,11/10/2016 14:35:00 PM,12/10/2016 11:40:00 AM,2,New
1293472,1046,824,11/10/2016 11:00:00 AM,11/10/2016 19:50:00 PM,2,New
1293473,1046,824,11/10/2016 12:15:00 PM,11/10/2016 21:30:00 PM,2,New
1293474,1046,824,11/10/2016 16:00:00 PM,12/10/2016 07:55:00 AM,2,New
1293475,1046,824,11/10/2016 20:00:00 PM,12/10/2016 09:25:00 AM,2,New
1293476,1046,824,11/10/2016 23:15:00 PM,12/10/2016 08:30:00 AM,48,New
1293477,1046,824,11/10/2016 22:45:00 PM,12/10/2016 08:30:00 AM,48,New
1293466,1046,824,11/10/2016 09:15:00 AM,11/10/2016 19:50:00 PM,2,New
1293467,1046,824,11/10/2016 14:15:00 PM,12/10/2016 00:45:00 AM,2,New
1293468,1046,824,11/10/2016 15:15:00 PM,12/10/2016 01:35:00 AM,2,New
1293469,1046,824,11/10/2016 17:15:00 PM,12/10/2016 14:45:00 PM,2,New
1293470,1046,824,11/10/2016 23:55:00 PM,12/10/2016 15:00:00 PM,2,New
1293471,1046,824,11/10/2016 07:20:00 AM,11/10/2016 16:25:00 PM,2,New
1299394,1587,1118,11/10/2016 08:00:00 AM,11/10/2016 16:00:00 PM,3,New
1299395,1587,1118,11/10/2016 16:10:00 PM,12/10/2016 00:00:00 AM,3,New
1299396,1587,1118,11/10/2016 08:45:00 AM,11/10/2016 16:15:00 PM,2,New
1299397,1587,1118,11/10/2016 15:15:00 PM,11/10/2016 22:45:00 PM,2,New
1299398,1587,1118,11/10/2016 21:15:00 PM,12/10/2016 05:35:00 AM,2,New
1299399,1587,1118,11/10/2016 23:45:00 PM,12/10/2016 08:45:00 AM,2,New
1299400,1587,1118,11/10/2016 08:00:00 AM,11/10/2016 16:00:00 PM,10,New
1293615,5330,925,11/10/2016 10:30:00 AM,12/10/2016 11:00:00 AM,2,New
1293616,5330,925,11/10/2016 20:30:00 PM,12/10/2016 19:00:00 PM,2,New
1293617,5330,925,11/10/2016 21:30:00 PM,12/10/2016 22:00:00 PM,2,New
1293618,5330,925,11/10/2016 14:30:00 PM,12/10/2016 11:30:00 AM,33,New
1293619,5330,925,11/10/2016 14:30:00 PM,12/10/2016 11:30:00 AM,3,New
1293114,925,4206,11/10/2016 08:45:00 AM,11/10/2016 22:55:00 PM,10,New
1293115,925,4206,11/10/2016 09:10:00 AM,11/10/2016 22:55:00 PM,10,New
1293116,925,4206,11/10/2016 00:40:00 AM,11/10/2016 13:05:00 PM,2,New
1293117,925,4206,11/10/2016 21:00:00 PM,12/10/2016 07:55:00 AM,3,New
1293118,925,4206,11/10/2016 17:55:00 PM,12/10/2016 09:00:00 AM,2,New
1293119,925,4206,11/10/2016 00:15:00 AM,11/10/2016 13:05:00 PM,2,New
1293126,925,4206,11/10/2016 12:30:00 PM,11/10/2016 22:20:00 PM,2,New
1293127,925,4206,11/10/2016 16:30:00 PM,12/10/2016 08:45:00 AM,2,New
1293128,925,4206,11/10/2016 21:50:00 PM,12/10/2016 09:15:00 AM,2,New
1293129,925,4206,11/10/2016 20:00:00 PM,12/10/2016 07:45:00 AM,23,New
1293120,925,4206,11/10/2016 03:55:00 AM,11/10/2016 22:05:00 PM,2,New
1293121,925,4206,11/10/2016 11:00:00 AM,12/10/2016 01:30:00 AM,2,New
1293122,925,4206,11/10/2016 17:30:00 PM,12/10/2016 09:00:00 AM,2,New
1293123,925,4206,11/10/2016 19:00:00 PM,12/10/2016 09:15:00 AM,2,New
1293124,925,4206,11/10/2016 01:00:00 AM,11/10/2016 13:05:00 PM,2,New
1293125,925,4206,11/10/2016 07:50:00 AM,11/10/2016 20:30:00 PM,2,New
1293256,5086,1294,11/10/2016 21:45:00 PM,12/10/2016 06:55:00 AM,10,New
1293257,5086,1294,11/10/2016 04:00:00 AM,11/10/2016 14:50:00 PM,2,New
1293258,5086,1294,11/10/2016 07:30:00 AM,11/10/2016 17:50:00 PM,2,New
1293259,5086,1294,11/10/2016 11:45:00 AM,11/10/2016 21:55:00 PM,2,New
1293260,5086,1294,11/10/2016 13:45:00 PM,12/10/2016 01:20:00 AM,2,New
1293261,5086,1294,11/10/2016 21:15:00 PM,12/10/2016 07:50:00 AM,2,New
1293268,5086,1294,11/10/2016 07:50:00 AM,11/10/2016 17:50:00 PM,2,New
1293269,5086,1294,11/10/2016 12:00:00 PM,11/10/2016 21:55:00 PM,2,New
1293270,5086,1294,11/10/2016 14:00:00 PM,12/10/2016 01:20:00 AM,2,New
1293271,5086,1294,11/10/2016 21:30:00 PM,12/10/2016 07:50:00 AM,2,New
1293262,5086,1294,11/10/2016 04:20:00 AM,11/10/2016 14:50:00 PM,2,New
1293263,5086,1294,11/10/2016 07:55:00 AM,11/10/2016 17:50:00 PM,2,New
1293264,5086,1294,11/10/2016 12:05:00 PM,11/10/2016 21:55:00 PM,2,New
1293265,5086,1294,11/10/2016 14:05:00 PM,12/10/2016 01:20:00 AM,2,New
1293266,5086,1294,11/10/2016 21:35:00 PM,12/10/2016 07:50:00 AM,2,New
1293267,5086,1294,11/10/2016 04:15:00 AM,11/10/2016 14:50:00 PM,2,New
1293304,217,1192,11/10/2016 16:30:00 PM,11/10/2016 21:55:00 PM,10,New
1293305,217,1192,11/10/2016 08:30:00 AM,11/10/2016 14:30:00 PM,23,New
1293306,217,1192,11/10/2016 06:10:00 AM,11/10/2016 11:10:00 AM,2,New
1293307,217,1192,11/10/2016 16:30:00 PM,11/10/2016 21:30:00 PM,2,New
1293308,217,1192,11/10/2016 06:00:00 AM,11/10/2016 11:10:00 AM,3,New
1293309,217,1192,11/10/2016 16:30:00 PM,11/10/2016 21:59:00 PM,3,New
1316956,217,1192,11/10/2016 17:00:00 PM,11/10/2016 23:00:00 PM,3,New
1293310,217,1192,11/10/2016 17:30:00 PM,11/10/2016 22:10:00 PM,3,New
1293311,217,1192,11/10/2016 01:35:00 AM,11/10/2016 07:15:00 AM,2,New
1293312,217,1192,11/10/2016 02:00:00 AM,11/10/2016 07:15:00 AM,2,New
1293313,217,1192,11/10/2016 12:00:00 PM,11/10/2016 22:15:00 PM,2,New
1293314,217,1192,11/10/2016 15:30:00 PM,12/10/2016 01:10:00 AM,2,New
1293315,217,1192,11/10/2016 19:30:00 PM,12/10/2016 05:25:00 AM,2,New
1293399,1046,217,11/10/2016 18:30:00 PM,12/10/2016 04:20:00 AM,2,New
1293400,1046,217,11/10/2016 09:00:00 AM,12/10/2016 03:10:00 AM,2,New
1293401,1046,217,11/10/2016 18:05:00 PM,12/10/2016 04:45:00 AM,2,New
1293402,1046,217,11/10/2016 00:25:00 AM,11/10/2016 13:00:00 PM,2,New
1293403,1046,217,11/10/2016 07:00:00 AM,11/10/2016 14:55:00 PM,2,New
1293404,1046,217,11/10/2016 11:45:00 AM,12/10/2016 00:00:00 AM,2,New
1293411,1046,217,11/10/2016 16:00:00 PM,11/10/2016 23:45:00 PM,3,New
1293412,1046,217,11/10/2016 16:35:00 PM,12/10/2016 06:50:00 AM,2,New
1293413,1046,217,11/10/2016 16:05:00 PM,12/10/2016 06:50:00 AM,2,New
1293405,1046,217,11/10/2016 12:45:00 PM,12/10/2016 00:05:00 AM,2,New
1293406,1046,217,11/10/2016 20:30:00 PM,12/10/2016 04:05:00 AM,2,New
1293407,1046,217,11/10/2016 00:45:00 AM,11/10/2016 13:00:00 PM,2,New
1293408,1046,217,11/10/2016 09:45:00 AM,12/10/2016 00:05:00 AM,2,New
1293409,1046,217,11/10/2016 22:35:00 PM,12/10/2016 15:50:00 PM,2,New
1293410,1046,217,11/10/2016 05:00:00 AM,11/10/2016 13:30:00 PM,3,New
1293493,1046,152,11/10/2016 13:25:00 PM,12/10/2016 06:45:00 AM,10,New
1293494,1046,152,11/10/2016 16:30:00 PM,12/10/2016 06:45:00 AM,10,New
1293495,1046,152,11/10/2016 05:50:00 AM,11/10/2016 18:05:00 PM,2,New
1293496,1046,152,11/10/2016 09:35:00 AM,12/10/2016 00:50:00 AM,2,New
1293497,1046,152,11/10/2016 11:25:00 AM,12/10/2016 08:15:00 AM,2,New
1293498,1046,152,11/10/2016 17:35:00 PM,12/10/2016 08:25:00 AM,2,New
1293505,1046,152,11/10/2016 23:55:00 PM,12/10/2016 18:20:00 PM,2,New
1293506,1046,152,11/10/2016 15:15:00 PM,12/10/2016 06:25:00 AM,3,New
1293507,1046,152,11/10/2016 21:00:00 PM,12/10/2016 07:55:00 AM,3,New
1293508,1046,152,11/10/2016 09:00:00 AM,11/10/2016 22:10:00 PM,51,New
1293509,1046,152,11/10/2016 21:00:00 PM,12/10/2016 09:40:00 AM,51,New
1316958,1046,152,11/10/2016 23:30:00 PM,12/10/2016 10:30:00 AM,3,New
1293499,1046,152,11/10/2016 23:25:00 PM,12/10/2016 20:10:00 PM,2,New
1293500,1046,152,11/10/2016 01:50:00 AM,11/10/2016 13:35:00 PM,2,New
1293501,1046,152,11/10/2016 06:20:00 AM,11/10/2016 18:05:00 PM,2,New
1293502,1046,152,11/10/2016 10:15:00 AM,11/10/2016 23:10:00 PM,2,New
1293503,1046,152,11/10/2016 17:15:00 PM,12/10/2016 08:25:00 AM,2,New
1293504,1046,152,11/10/2016 21:00:00 PM,12/10/2016 14:55:00 PM,2,New
1293560,1192,4206,11/10/2016 03:05:00 AM,11/10/2016 08:45:00 AM,2,New
1293561,1192,4206,11/10/2016 06:25:00 AM,11/10/2016 12:05:00 PM,2,New
1293562,1192,4206,11/10/2016 09:20:00 AM,11/10/2016 15:20:00 PM,2,New
1293563,1192,4206,11/10/2016 12:20:00 PM,11/10/2016 18:00:00 PM,2,New
1293564,1192,4206,11/10/2016 15:20:00 PM,11/10/2016 21:20:00 PM,2,New
1293565,1192,4206,11/10/2016 23:05:00 PM,12/10/2016 09:00:00 AM,2,New
1293566,1192,4206,11/10/2016 10:30:00 AM,11/10/2016 17:45:00 PM,3,New
1293567,1192,4206,11/10/2016 09:10:00 AM,11/10/2016 17:10:00 PM,48,New
1293568,1192,4206,11/10/2016 09:10:00 AM,11/10/2016 17:10:00 PM,8,New
1293592,1192,824,11/10/2016 20:00:00 PM,12/10/2016 08:00:00 AM,11,New
1293593,1192,824,11/10/2016 05:25:00 AM,11/10/2016 21:30:00 PM,3,New
1293594,1192,824,11/10/2016 20:00:00 PM,12/10/2016 08:00:00 AM,3,New
1293595,1192,824,11/10/2016 07:40:00 AM,12/10/2016 01:30:00 AM,10,New
1293596,1192,824,11/10/2016 20:00:00 PM,12/10/2016 08:00:00 AM,10,New
1293597,1192,824,11/10/2016 20:00:00 PM,12/10/2016 08:30:00 AM,8,New
1353164,1192,824,11/10/2016 09:30:00 AM,12/10/2016 06:35:00 AM,2,New
1353163,1192,824,11/10/2016 07:20:00 AM,12/10/2016 05:00:00 AM,2,New
1293598,1192,824,11/10/2016 09:35:00 AM,11/10/2016 21:55:00 PM,8,New
1293599,1192,824,11/10/2016 03:30:00 AM,11/10/2016 19:40:00 PM,2,New
1293600,1192,824,11/10/2016 09:00:00 AM,11/10/2016 21:30:00 PM,2,New
1293601,1192,824,11/10/2016 12:15:00 PM,12/10/2016 01:35:00 AM,2,New
1293602,1192,824,11/10/2016 21:10:00 PM,12/10/2016 10:30:00 AM,2,New
1293603,1192,824,11/10/2016 23:30:00 PM,12/10/2016 15:00:00 PM,2,New
1299417,3863,1118,11/10/2016 21:30:00 PM,12/10/2016 22:00:00 PM,2,New
1293091,4206,1118,11/10/2016 07:00:00 AM,11/10/2016 16:15:00 PM,10,New
1293092,4206,1118,11/10/2016 07:00:00 AM,11/10/2016 16:00:00 PM,3,New
1293093,4206,1118,11/10/2016 08:10:00 AM,11/10/2016 17:00:00 PM,2,New
1293094,4206,1118,11/10/2016 12:40:00 PM,11/10/2016 21:30:00 PM,2,New
